tipo,status,data,"venc. fatura",valor,descrição,categoria,conta,"conta transferência",centro,contato,forma,projeto,"n. documento",observações,"data competência","id único",tags,cartão,repetição,"meta de economia"
despesa,confirmado,17/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198777,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"13,90","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198800,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"2,90","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198841,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"3,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198865,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"5,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198898,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,18/06/2025,,"5,33","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,18/06/2025,282339389,receita,,único,
despesa,confirmado,18/06/2025,,"3,70","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339450,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"8,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339642,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"6,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339661,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339685,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"8,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339701,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"8,40","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339716,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339751,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"8,50","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339786,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,18/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282339811,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,19/06/2025,,"6,10","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,19/06/2025,282339860,receita,,único,
despesa,confirmado,19/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340023,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"3,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340055,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"5,40","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340107,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"10,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340137,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"4,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340202,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"4,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340214,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"7,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340267,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340284,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"9,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340301,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340312,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"35,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340334,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,19/06/2025,,"5,50","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282340531,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,20/06/2025,,"3,28","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,20/06/2025,282342868,receita,,único,
despesa,confirmado,20/06/2025,,"4,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282342909,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,20/06/2025,,"3,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282342946,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,20/06/2025,,"19,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282342954,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,21/06/2025,,"7,35","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,21/06/2025,282342975,receita,,único,
despesa,confirmado,21/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343072,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,22/06/2025,,"2,87","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,22/06/2025,282343341,receita,,único,
receita,confirmado,23/06/2025,,"3,82","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,23/06/2025,282343361,receita,,único,
despesa,confirmado,23/06/2025,,"8,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343387,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"3,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343424,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"8,50","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343456,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"5,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343465,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"3,40","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343564,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"8,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343581,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343596,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343622,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"7,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343657,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"8,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343679,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"9,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343715,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343732,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,23/06/2025,,"5,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282343743,"item copa e cozinha,despesas - black box",,único,
